Full Name,Precinct,Order
Roxanna I. Soto Aguilú (Abogada Motorizada),004,6
Keren Riquelme Cabrera,005,6
Tatiana Pérez Ramírez,005,6
Keren Riquelme Cabrera,006,6
Tatiana Pérez Ramírez,006,6
José (Pichy) Torres Zamora,007,6
Roxanna I. Soto Aguilú (Abogada Motorizada),007,6
José Aponte Hernández,008,6
Leyda Cruz,008,6
José Aponte Hernández,009,6
Leyda Cruz,009,6
José Aponte Hernández,010,6
Leyda Cruz,010,6
Keren Riquelme Cabrera,011,6
Tatiana Pérez Ramírez,011,6
Lourdes Ramos,012,6
Thomas Rivera Schatz,012,6
Lourdes Ramos,013,6
Thomas Rivera Schatz,013,6
Gregorio Matías Rosario,014,6
José (Che) Pérez,014,6
Gregorio Matías Rosario,015,6
José (Che) Pérez,015,6
Lourdes Ramos,016,6
Thomas Rivera Schatz,016,6
Lourdes Ramos,017,6
Thomas Rivera Schatz,017,6
Gregorio Matías Rosario,018,6
José (Che) Pérez,018,6
Gregorio Matías Rosario,019,6
José (Che) Pérez,019,6
Lourdes Ramos,020,6
Thomas Rivera Schatz,020,6
José (Pichy) Torres Zamora,021,6
Roxanna I. Soto Aguilú (Abogada Motorizada),021,6
José (Pichy) Torres Zamora,022,6
Roxanna I. Soto Aguilú (Abogada Motorizada),022,6
Lourdes Ramos,023,6
Thomas Rivera Schatz,023,6
Ángel Toledo López,024,6
Gabriel F. Rodríguez Aguiló,024,6
José Aponte Hernández,025,6
Leyda Cruz,025,6
José (Pichy) Torres Zamora,026,6
Roxanna I. Soto Aguilú (Abogada Motorizada),026,6
Ángel Toledo López,027,6
Gabriel F. Rodríguez Aguiló,027,6
José Aponte Hernández,028,6
Leyda Cruz,028,6
José Aponte Hernández,029,6
Leyda Cruz,029,6
José (Pichy) Torres Zamora,030,6
Roxanna I. Soto Aguilú (Abogada Motorizada),030,6
Lourdes Ramos,031,6
Thomas Rivera Schatz,031,6
Keren Riquelme Cabrera,032,6
Tatiana Pérez Ramírez,032,6
Gregorio Matías Rosario,033,6
José (Che) Pérez,033,6
José (Pichy) Torres Zamora,034,6
Roxanna I. Soto Aguilú (Abogada Motorizada),034,6
Lourdes Ramos,035,6
Thomas Rivera Schatz,035,6
Lourdes Ramos,036,6
Thomas Rivera Schatz,036,6
Lourdes Ramos,037,6
Thomas Rivera Schatz,037,6
José Aponte Hernández,038,6
Leyda Cruz,038,6
José (Pichy) Torres Zamora,039,6
Roxanna I. Soto Aguilú (Abogada Motorizada),039,6
José Aponte Hernández,040,6
Leyda Cruz,040,6
Ángel Toledo López,041,6
Gabriel F. Rodríguez Aguiló,041,6
José (Pichy) Torres Zamora,042,6
Roxanna I. Soto Aguilú (Abogada Motorizada),042,6
Lourdes Ramos,043,6
Thomas Rivera Schatz,043,6
Lourdes Ramos,044,6
Thomas Rivera Schatz,044,6
Gregorio Matías Rosario,045,6
José (Che) Pérez,045,6
Gregorio Matías Rosario,046,6
José (Che) Pérez,046,6
José (Pichy) Torres Zamora,047,6
Roxanna I. Soto Aguilú (Abogada Motorizada),047,6
José Aponte Hernández,048,6
Leyda Cruz,048,6
José Aponte Hernández,049,6
Leyda Cruz,049,6
José Aponte Hernández,050,6
Leyda Cruz,050,6
Keren Riquelme Cabrera,051,6
Tatiana Pérez Ramírez,051,6
Keren Riquelme Cabrera,052,6
Tatiana Pérez Ramírez,052,6
Ángel Toledo López,053,6
Gabriel F. Rodríguez Aguiló,053,6
Lourdes Ramos,054,6
Thomas Rivera Schatz,054,6
Ángel Toledo López,055,6
Gabriel F. Rodríguez Aguiló,055,6
Gregorio Matías Rosario,056,6
José (Che) Pérez,056,6
Gregorio Matías Rosario,057,6
José (Che) Pérez,057,6
Gregorio Matías Rosario,058,6
José (Che) Pérez,058,6
Keren Riquelme Cabrera,059,6
Tatiana Pérez Ramírez,059,6
Gregorio Matías Rosario,060,6
José (Che) Pérez,060,6
Ángel Toledo López,061,6
Gabriel F. Rodríguez Aguiló,061,6
José Aponte Hernández,062,6
Leyda Cruz,062,6
José (Pichy) Torres Zamora,063,6
Roxanna I. Soto Aguilú (Abogada Motorizada),063,6
José (Pichy) Torres Zamora,064,6
Roxanna I. Soto Aguilú (Abogada Motorizada),064,6
Ángel Toledo López,065,6
Gabriel F. Rodríguez Aguiló,065,6
Keren Riquelme Cabrera,066,6
Tatiana Pérez Ramírez,066,6
José (Pichy) Torres Zamora,067,6
Roxanna I. Soto Aguilú (Abogada Motorizada),067,6
Ángel Toledo López,068,6
Gabriel F. Rodríguez Aguiló,068,6
José (Pichy) Torres Zamora,069,6
Roxanna I. Soto Aguilú (Abogada Motorizada),069,6
Lourdes Ramos,070,6
Thomas Rivera Schatz,070,6
Lourdes Ramos,071,6
Thomas Rivera Schatz,071,6
Gregorio Matías Rosario,072,6
José (Che) Pérez,072,6
Gregorio Matías Rosario,073,6
José (Che) Pérez,073,6
Gregorio Matías Rosario,074,6
José (Che) Pérez,074,6
Ángel Toledo López,075,6
Gabriel F. Rodríguez Aguiló,075,6
José Aponte Hernández,076,6
Leyda Cruz,076,6
Ángel Toledo López,077,6
Gabriel F. Rodríguez Aguiló,077,6
Lourdes Ramos,078,6
Thomas Rivera Schatz,078,6
Keren Riquelme Cabrera,079,6
Tatiana Pérez Ramírez,079,6
Gregorio Matías Rosario,080,6
José (Che) Pérez,080,6
Lourdes Ramos,081,6
Thomas Rivera Schatz,081,6
Ángel Toledo López,082,6
Gabriel F. Rodríguez Aguiló,082,6
Ángel Toledo López,083,6
Gabriel F. Rodríguez Aguiló,083,6
Gregorio Matías Rosario,084,6
José (Che) Pérez,084,6
Lourdes Ramos,085,6
Thomas Rivera Schatz,085,6
Ángel Toledo López,086,6
Gabriel F. Rodríguez Aguiló,086,6
Ángel Toledo López,087,6
Gabriel F. Rodríguez Aguiló,087,6
Keren Riquelme Cabrera,088,6
Tatiana Pérez Ramírez,088,6
José Aponte Hernández,089,6
Leyda Cruz,089,6
José Aponte Hernández,090,6
Leyda Cruz,090,6
Keren Riquelme Cabrera,091,6
Tatiana Pérez Ramírez,091,6
José Aponte Hernández,092,6
Leyda Cruz,092,6
José (Pichy) Torres Zamora,093,6
Roxanna I. Soto Aguilú (Abogada Motorizada),093,6
José Aponte Hernández,094,6
Leyda Cruz,094,6
José (Pichy) Torres Zamora,095,6
Roxanna I. Soto Aguilú (Abogada Motorizada),095,6
Ángel Toledo López,096,6
Gabriel F. Rodríguez Aguiló,096,6
Gregorio Matías Rosario,097,6
José (Che) Pérez,097,6
José Aponte Hernández,098,6
Leyda Cruz,098,6
Keren Riquelme Cabrera,099,6
Tatiana Pérez Ramírez,099,6
Keren Riquelme Cabrera,100,6
Tatiana Pérez Ramírez,100,6
Gregorio Matías Rosario,101,6
José (Che) Pérez,101,6
Gregorio Matías Rosario,102,6
José (Che) Pérez,102,6
José (Pichy) Torres Zamora,103,6
Roxanna I. Soto Aguilú (Abogada Motorizada),103,6
Keren Riquelme Cabrera,104,6
Tatiana Pérez Ramírez,104,6
Keren Riquelme Cabrera,105,6
Tatiana Pérez Ramírez,105,6
Lourdes Ramos,106,6
Thomas Rivera Schatz,106,6
Keren Riquelme Cabrera,107,6
Tatiana Pérez Ramírez,107,6
Lourdes Ramos,108,6
Thomas Rivera Schatz,108,6
Keren Riquelme Cabrera,109,6
Tatiana Pérez Ramírez,109,6
Keren Riquelme Cabrera,110,6
Tatiana Pérez Ramírez,110,6
Ángel Toledo López,111,6
Gabriel F. Rodríguez Aguiló,111,6
Gregorio Matías Rosario,112,6
José (Che) Pérez,112,6
José Aponte Hernández,113,6
Leyda Cruz,113,6
Gregorio Matías Rosario,114,6
José (Che) Pérez,114,6
